,ESG_DISCLOSURE_SCORE,PE_RATIO,PX_TO_BOOK_RATIO,IS_EPS,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY,BOOK_VAL_PER_SH,PROF_MARGIN,RETURN_ON_ASSET,Ticker,Industry,MarketCap,ESG_SCORE,BETA_RAW_OVERRIDABLE,OPER_INC_GROWTH
2022-12-31,,14.6719,5.333,6.01,38.6599,315.3476,15.4154,5.6169,5.1635,CCK US Equity,Materials,10684105785.6,,0.7787,-1.9809
2019-12-31,,,,0.0775,,,,0.3785,,CRBG US Equity,Financials,12036021749.519999,,,
2020-12-31,,,,0.9953,,2.272,57.724,4.2624,0.2551,CRBG US Equity,Financials,12036021749.519999,,,93.2277
2021-12-31,,,,11.4031,22.8707,30.2268,41.9938,31.4451,1.7801,CRBG US Equity,Financials,12036021749.519999,,,684.1909
2022-12-31,,6.6108,1.576,12.61,46.1752,102.3937,12.7287,30.5446,2.0883,CRBG US Equity,Financials,12036021749.519999,,,4.5455
2015-12-31,31.1236,24.5036,5.0649,1.59,20.0382,17.2641,7.5629,11.1532,10.9982,AOS US Equity,Industrials,11055949362.519997,1.61,-2.5773,38.9624
2016-12-31,31.9586,25.4379,5.9592,1.87,22.0787,21.3555,7.9457,12.1561,11.8293,AOS US Equity,Industrials,11055949362.519997,1.8,-1.1885,15.3596
2017-12-31,39.9256,35.9134,6.3952,1.72,18.7646,24.9498,9.5821,9.8942,9.7398,AOS US Equity,Industrials,11055949362.519997,2.25,0.5874,10.6864
2018-12-31,38.0143,16.1191,4.1819,2.6,26.4255,12.8946,10.2106,13.9339,14.1715,AOS US Equity,Industrials,11055949362.519997,2.53,2.3284,6.9466
2019-12-31,43.5268,21.4595,4.6409,2.22,21.8689,20.0804,10.2654,12.3634,12.0728,AOS US Equity,Industrials,11055949362.519997,3.02,1.1929,-14.6606
2020-12-31,39.4327,25.3944,4.798,2.12,19.6239,8.5863,11.4255,11.9124,11.0924,AOS US Equity,Industrials,11055949362.519997,2.94,-0.2775,-5.3537
2021-12-31,39.4327,29.695,7.387,3.02,26.4692,12.5914,11.6218,13.7642,14.6825,AOS US Equity,Industrials,11055949362.519997,3.06,3.9057,38.4598
2022-12-31,,18.2636,4.9514,1.51,13.168,21.5598,11.5605,6.2788,6.9255,AOS US Equity,Industrials,11055949362.519997,,1.9408,8.0722
2015-12-31,31.8278,13.0205,3.9226,2.92,22.5485,153.3525,12.0151,11.1514,5.9245,PARA US Equity,Communication Services,10874447019.14,1.54,0.1367,2.6255
2016-12-31,31.4154,16.2396,7.1053,2.84,27.259,256.167,8.9539,9.5777,5.2538,PARA US Equity,Communication Services,10874447019.14,1.57,4.8554,9.1798
2017-12-31,35.9421,13.8134,11.4242,0.89,12.5993,513.7513,5.1645,2.6074,1.5838,PARA US Equity,Communication Services,10874447019.14,2.02,-4.2742,-1.4128
2018-12-31,36.8876,7.4492,2.5649,5.6,55.6047,181.3196,17.0457,12.6789,10.5755,PARA US Equity,Communication Services,10874447019.14,2.55,0.7264,81.8944
2019-12-31,50.8299,8.6891,1.9544,5.38,27.9675,155.8658,21.4748,12.2528,7.0322,PARA US Equity,Communication Services,10874447019.14,3.51,0.6235,-20.3305
2020-12-31,50.2263,8.9039,1.3696,3.93,16.9501,134.6662,27.2053,9.5788,4.7375,PARA US Equity,Communication Services,10874447019.14,3.52,0.5721,-0.1688
2021-12-31,51.3127,8.7509,0.873,7.0874,24.0542,85.468,34.571,15.8924,8.1648,PARA US Equity,Communication Services,10874447019.14,3.65,-0.7316,52.1382
2022-12-31,,9.7036,0.4763,1.61,4.8594,74.4133,35.44,3.6612,1.887,PARA US Equity,Communication Services,10874447019.14,,0.541,-62.8077
2015-12-26,31.3852,,,3.21,21.2504,112.7313,15.698,10.9523,7.5811,CRL US Equity,Health Care,10799600129.0,,,16.198
2015-12-31,,22.8114,5.121,,,,,,,CRL US Equity,Health Care,10799600129.0,,-0.5228,
2016-12-31,31.3852,19.5042,4.3125,3.29,19.7174,144.6512,17.6671,9.2044,6.4751,CRL US Equity,Health Care,10799600129.0,,-3.074,15.0657
2017-12-30,48.2446,,,2.6,13.11,107.6208,22.0472,6.6406,4.373,CRL US Equity,Health Care,10799600129.0,,,21.3553
2017-12-31,,25.3568,4.9644,,,,,,,CRL US Equity,Health Care,10799600129.0,,4.9447,
2018-12-29,53.053,,,4.72,19.1646,124.6365,27.3254,9.9896,6.672,CRL US Equity,Health Care,10799600129.0,,,14.951
2018-12-31,,23.8516,4.1419,,,,,,,CRL US Equity,Health Care,10799600129.0,,1.5686,
2019-12-28,53.8075,,,5.17,17.0749,121.5032,33.9055,9.6145,5.8961,CRL US Equity,Health Care,10799600129.0,,,5.9653
2019-12-31,,29.0643,4.5055,,,,,,,CRL US Equity,Health Care,10799600129.0,,0.8988,
2020-12-26,54.6625,,,7.35,19.4338,100.7644,42.49,12.4594,7.1547,CRL US Equity,Health Care,10799600129.0,,,23.2316
2020-12-31,,38.3886,5.8804,,,,,,,CRL US Equity,Health Care,10799600129.0,,-2.2658,
2021-12-25,58.143,,,7.77,16.8185,113.9123,50.2143,11.0442,6.2482,CRL US Equity,Health Care,10799600129.0,,,36.3121
2021-12-31,,44.7801,7.5034,,,,,,,CRL US Equity,Health Care,10799600129.0,,-1.2006,
2022-12-31,,20.3068,3.7297,9.57,17.6453,104.0558,58.4228,12.2288,6.6483,CRL US Equity,Health Care,10799600129.0,,2.0063,10.3606
2015-12-31,48.7074,4.2243,4.6944,11.39,198.7983,364.8802,9.0215,18.5655,16.6085,AAL US Equity,Industrials,12123656773.559998,2.93,11.0115,46.0108
2016-12-31,49.3612,8.1442,6.2577,4.85,56.8153,643.1704,7.4612,6.66,5.3687,AAL US Equity,Industrials,12123656773.559998,2.77,3.0483,-14.8291
2017-12-31,55.5679,9.8649,7.0311,2.62,,,-1.6404,3.0078,2.464,AAL US Equity,Industrials,12123656773.559998,2.82,0.1203,-19.9281
2018-12-31,62.3579,7.0665,,3.04,,,-0.3669,3.1701,2.4911,AAL US Equity,Industrials,12123656773.559998,3.7,1.938,-37.2252
2019-12-31,62.8307,5.8534,,3.8,,,-0.2756,3.6838,2.7966,AAL US Equity,Industrials,12123656773.559998,5.43,0.7861,15.3991
2020-12-31,63.897,3.2961,,-18.36,,,-11.0494,-51.2488,-14.5652,AAL US Equity,Industrials,12123656773.559998,5.05,2.7206,
2021-12-31,63.897,,,-3.09,,,-11.3319,-6.6696,-3.1025,AAL US Equity,Industrials,12123656773.559998,4.71,5.539,89.8378
2022-12-31,,30.5834,,0.2,,,-8.9127,0.2593,0.1936,AAL US Equity,Industrials,12123656773.559998,,0.9294,
2017-12-31,,,,-0.1328,,0.0,-0.406,-1780.9773,,SWAV US Equity,Health Care,10298191746.869999,,,
2018-12-31,23.0661,,,-0.1574,,49.8048,-0.4502,-335.1708,-72.9244,SWAV US Equity,Health Care,10298191746.869999,,,-33.4845
2019-12-31,30.5502,,7.1691,-2.14,,11.7922,6.1263,-119.0603,-35.8208,SWAV US Equity,Health Care,10298191746.869999,,,-25.8228
2020-12-31,31.013,,15.9424,-1.99,-31.4119,11.07,6.5059,-96.9169,-26.0721,SWAV US Equity,Health Care,10298191746.869999,,,-26.6672
2021-12-31,32.9142,,26.1374,-0.26,-3.9086,19.5133,6.8228,-3.8525,-2.958,SWAV US Equity,Health Care,10298191746.869999,,-6.0395,98.6735
2022-12-31,,36.0612,14.571,6.02,57.3583,11.8134,14.1109,44.1048,43.5576,SWAV US Equity,Health Care,10298191746.869999,,1.2223,
2015-12-31,31.5361,18.5018,4.4801,14.17,45.4861,0.3368,34.9567,44.4574,32.0306,UTHR US Equity,Health Care,10772326831.58,1.79,-0.5308,29.7355
2016-12-31,31.5361,9.3673,3.3093,16.29,41.2323,0.0,43.3414,44.6397,31.6494,UTHR US Equity,Health Care,10772326831.58,1.88,-2.8611,51.8852
2017-12-31,34.3829,9.6875,3.0162,9.5,20.9831,11.7869,49.0522,24.2219,16.0576,UTHR US Equity,Health Care,10772326831.58,2.16,1.1702,-23.2457
2018-12-31,34.3829,7.5378,1.6906,13.54,23.9085,8.9038,64.4163,36.1961,18.7631,UTHR US Equity,Health Care,10772326831.58,2.17,1.1515,-1.1658
2019-12-31,42.2493,6.0157,1.3902,-2.39,-3.74,30.7438,63.3571,-7.2129,-2.8574,UTHR US Equity,Health Care,10772326831.58,3.83,0.2072,
2020-12-31,41.5854,13.9586,1.9898,11.65,16.6721,23.5627,76.2845,34.7064,12.0726,UTHR US Equity,Health Care,10772326831.58,3.93,-7.247,
2021-12-31,40.0664,16.4128,2.4478,10.6,12.8994,20.0909,88.2752,28.229,9.726,UTHR US Equity,Health Care,10772326831.58,3.89,-2.8191,-6.3511
2022-12-31,,18.25,2.6382,15.98,16.4657,16.4874,105.4091,37.5613,12.9717,UTHR US Equity,Health Care,10772326831.58,,0.2947,76.2367
2018-12-31,,,,,,,,-19.8198,,ZI US Equity,Communication Services,11088178696.4,,,
2019-12-31,,,,,,,,-26.5939,-7.246,ZI US Equity,Communication Services,11088178696.4,,,35.7143
2020-12-31,31.5964,321.3362,37.4553,-0.064,,83.493,1.2877,-0.84,-0.2057,ZI US Equity,Communication Services,11088178696.4,1.46,,2.7701
2021-12-31,32.5621,157.1096,12.9601,0.5766,9.3414,65.714,4.9537,15.6317,2.5446,ZI US Equity,Communication Services,11088178696.4,1.48,,205.3908
2022-12-31,41.3942,156.9627,5.3554,0.16,2.9604,57.8352,5.6223,5.7559,0.9035,ZI US Equity,Communication Services,11088178696.4,,1.8606,55.1633
2015-12-31,34.9562,63.5751,3.8133,1.37,7.7925,89.5163,17.8637,26.3366,3.5813,REG US Equity,Real Estate,11147479910.539997,2.66,2.5541,10.8995
2016-12-31,37.2095,63.0609,3.1686,1.43,7.2013,62.5803,21.7601,26.844,3.8036,REG US Equity,Real Estate,11147479910.539997,2.91,-0.5444,3.2023
2017-12-31,42.1386,81.8252,1.7677,1.0,3.5709,53.393,39.1352,17.8881,2.2524,REG US Equity,Real Estate,11147479910.539997,3.73,-0.0895,13.4192
2018-12-31,55.9903,36.8331,1.5364,1.47,3.8064,57.5987,38.1935,22.2241,2.2555,REG US Equity,Real Estate,11147479910.539997,4.04,0.6046,58.6927
2019-12-31,63.223,37.5669,1.697,1.43,3.7971,65.8583,37.1766,21.1298,2.1691,REG US Equity,Real Estate,11147479910.539997,4.97,0.6462,-2.698
2020-12-31,67.619,51.8169,1.2925,0.27,0.736,68.3951,35.2718,4.4174,0.4068,REG US Equity,Real Estate,11147479910.539997,5.59,2.7936,-62.8487
2021-12-31,64.8225,36.216,2.1368,2.12,6.0124,64.3989,35.2623,30.9915,3.3265,REG US Equity,Real Estate,11147479910.539997,6.17,8.7472,229.0321
2022-12-31,,28.7293,1.7494,2.82,7.9586,63.782,35.7261,39.449,4.4601,REG US Equity,Real Estate,11147479910.539997,,1.7768,4.4527
2022-06-30,,,,,,2.6787,204.4126,,,AZPN US Equity,Information Technology,11727752385.249998,,,
2022-12-31,,,1.0048,,,,,,,AZPN US Equity,Information Technology,11727752385.249998,,,
2015-12-31,32.2503,,1.7735,-0.88,-9.1115,8.5851,14.6831,-23.0928,-7.8656,ZG US Equity,Real Estate,12334355480.274998,1.71,4.1843,-234.5587
2016-12-31,33.2964,,2.625,-1.22,-8.4578,14.5013,13.8858,-26.0384,-7.0143,ZG US Equity,Real Estate,12334355480.274998,1.82,5.956,-28.9726
2017-12-31,33.2964,228.6157,2.9109,-0.51,-3.6354,14.4848,13.9958,-8.7686,-2.9598,ZG US Equity,Real Estate,12334355480.274998,1.86,-2.8536,16.064
2018-12-31,36.606,175.474,1.9615,-0.61,-4.0438,25.9777,16.0231,-8.9879,-3.187,ZG US Equity,Real Estate,12334355480.274998,2.02,1.3494,20.3238
2019-12-31,39.9759,,2.7836,-1.48,-9.1117,73.1505,16.4322,-11.133,-5.8593,ZG US Equity,Real Estate,12334355480.274998,3.37,1.9474,-91.886
2020-12-31,46.273,,6.8955,-0.72,-3.965,53.1392,19.7144,-4.854,-2.3808,ZG US Equity,Real Estate,12334355480.274998,3.85,-12.0192,83.2766
2021-12-31,51.8459,,2.9195,-2.11,-10.4685,71.1857,21.3115,-6.4779,-5.8055,ZG US Equity,Real Estate,12334355480.274998,3.45,-23.6445,-691.7102
2022-12-31,,,1.7452,-0.42,-2.0563,41.6555,17.8829,-5.1583,-1.1704,ZG US Equity,Real Estate,12334355480.274998,,-0.0948,71.618
2016-01-31,,,,-4.76,,0.0,-10.2231,-48.9295,,DOCU US Equity,Information Technology,10482819612.999998,,,
2017-01-31,,,,-4.17,,0.0,-11.8966,-30.2554,-23.4072,DOCU US Equity,Information Technology,10482819612.999998,,,2.9228
2018-01-31,24.1424,,,-1.66,,0.0,-9.5254,-10.0821,-9.3382,DOCU US Equity,Information Technology,10482819612.999998,,,55.4012
2018-12-31,,,,,,,,,,DOCU US Equity,Information Technology,10482819612.999998,1.04,,
2019-01-31,32.4615,,,-3.16,,71.4452,3.6288,-60.8384,-38.1551,DOCU US Equity,Information Technology,10482819612.999998,,,-725.3596
2019-12-31,,,20.4229,,,,,,,DOCU US Equity,Information Technology,10482819612.999998,1.53,,
2020-01-31,33.3769,,,-1.18,-35.9026,118.6983,3.0142,-21.3927,-11.884,DOCU US Equity,Information Technology,10482819612.999998,,,54.6098
2020-12-31,,,73.7521,,,,,,,DOCU US Equity,Information Technology,10482819612.999998,1.46,-9.1174,
2021-01-31,35.3184,,,-1.31,-55.7911,281.1326,1.7971,-16.7419,-11.5084,DOCU US Equity,Information Technology,10482819612.999998,,,10.1566
2021-12-31,,,84.7518,,,,,,,DOCU US Equity,Information Technology,10482819612.999998,1.6,-21.7649,
2022-01-31,34.2722,,,-0.36,-23.2772,320.2256,1.3856,-3.3208,-2.8692,DOCU US Equity,Information Technology,10482819612.999998,,,64.4048
2022-12-31,,,39.9973,,,,,,,DOCU US Equity,Information Technology,10482819612.999998,1.46,0.6934,
2015-12-31,33.3166,24.8163,3.0482,1.14,11.9357,102.7134,9.7762,24.7837,3.6278,WTRG US Equity,Utilities,10728520434.64,,0.1298,2.1444
2016-12-31,33.3166,22.8285,2.8804,1.32,13.0974,102.4185,10.4291,28.5631,3.9435,WTRG US Equity,Utilities,10728520434.64,,-1.053,1.3968
2017-12-31,53.4453,28.6706,3.5613,1.35,12.5923,109.6638,11.0156,29.6147,3.8384,WTRG US Equity,Utilities,10728520434.64,,3.0134,1.0387
2018-12-31,49.7334,24.3062,3.0303,1.08,9.6793,127.7722,11.2828,22.9078,2.8877,WTRG US Equity,Utilities,10728520434.64,,1.6931,-1.7598
2019-12-31,55.3264,39.9702,2.6701,1.04,7.6243,79.8254,17.5796,25.2383,2.7507,WTRG US Equity,Utilities,10728520434.64,,1.4278,5.2544
2020-12-31,58.4146,37.5564,2.4775,1.14,6.6517,123.3509,19.0874,19.4742,2.4697,WTRG US Equity,Utilities,10728520434.64,,2.8961,27.7891
2021-12-31,57.0969,32.2073,2.6187,1.68,8.7474,117.9381,20.5026,22.9808,3.0434,WTRG US Equity,Utilities,10728520434.64,,1.2026,38.6539
2022-12-31,,27.0572,2.3409,1.77,8.8098,127.8426,20.3892,20.3335,3.063,WTRG US Equity,Utilities,10728520434.64,,0.5316,9.7025
2016-12-31,,,,-4.85,,0.0,-131.0274,-6.3136,,XM US Equity,Information Technology,10999948939.02,,,
2017-12-31,,,,0.01,,0.0,-100.3626,0.8817,1.1088,XM US Equity,Information Technology,10999948939.02,,,
2018-12-31,,,,-0.0882,,0.0,6.1701,-9.2827,-11.3252,XM US Equity,Information Technology,10999948939.02,,,
2019-12-31,,,,-2.3812,,,-1.2773,-170.4516,-205.263,XM US Equity,Information Technology,10999948939.02,,,-2901.564
2020-12-31,21.2956,,,-0.64,,,-0.6266,-35.6901,-33.1846,XM US Equity,Information Technology,10999948939.02,0.99,,74.3446
2021-12-31,27.6833,,9.2354,-2.05,,12.9055,3.8331,-98.4644,-45.8378,XM US Equity,Information Technology,10999948939.02,1.36,,-313.182
2022-12-31,,,3.2375,-1.82,-51.8969,14.61,3.2062,-72.7724,-30.4232,XM US Equity,Information Technology,10999948939.02,,,0.461
2015-05-31,33.1657,,,1.81,17.5072,128.034,9.6949,5.2123,5.2793,RPM US Equity,Materials,11858580843.699999,,,6.7509
2015-12-31,,18.6912,4.5446,,,,,,,RPM US Equity,Materials,11858580843.699999,1.63,2.9113,
2016-05-31,33.1657,,,2.7,26.2005,119.2926,10.3227,7.3691,7.5001,RPM US Equity,Materials,11858580843.699999,,,9.1905
2016-12-31,,20.5166,5.2147,,,,,,,RPM US Equity,Materials,11858580843.699999,1.82,3.4388,
2017-05-31,36.5959,,,1.37,12.7495,145.2757,10.7519,3.6671,3.6898,RPM US Equity,Materials,11858580843.699999,,,-41.8854
2017-12-31,,21.548,4.8754,,,,,,,RPM US Equity,Materials,11858580843.699999,1.83,-2.5082,
2018-05-31,36.9379,,,2.55,21.7757,133.0942,12.2021,6.3471,6.5192,RPM US Equity,Materials,11858580843.699999,,,52.1583
2018-12-31,,20.1301,4.8172,,,,,,,RPM US Equity,Materials,11858580843.699999,1.8,-0.575,
2019-05-31,37.0486,,,2.03,17.4559,179.3198,10.7329,4.7903,4.9763,RPM US Equity,Materials,11858580843.699999,,,-10.9435
2019-12-31,,28.3247,7.1519,,,,,,,RPM US Equity,Materials,11858580843.699999,1.89,0.5256,
2020-05-31,42.3096,,,2.35,22.6675,224.2858,9.7478,5.5272,5.4981,RPM US Equity,Materials,11858580843.699999,,,14.6524
2020-12-31,,29.57,9.3129,,,,,,,RPM US Equity,Materials,11858580843.699999,2.17,0.9766,
2021-05-31,45.3878,,,3.89,33.2028,154.6624,13.4369,8.2316,8.4592,RPM US Equity,Materials,11858580843.699999,,,41.4665
2021-12-31,,23.6482,7.5166,,,,,,,RPM US Equity,Materials,11858580843.699999,3.0,-0.6589,
2022-05-31,,,,3.81,26.1882,151.7289,15.344,7.3271,7.5842,RPM US Equity,Materials,11858580843.699999,,,-4.502
2022-12-31,,26.3502,6.351,,,,,,,RPM US Equity,Materials,11858580843.699999,,0.3188,
2015-12-31,71.351,18.4973,1.4578,2.82,8.8817,49.5105,32.2606,6.1682,4.423,OC US Equity,Industrials,12007071020.749998,5.33,-3.5808,39.7959
2016-12-31,77.4369,14.0095,1.5097,3.44,10.3585,54.0499,34.1526,6.9227,5.1981,OC US Equity,Industrials,12007071020.749998,5.86,-2.1147,27.1898
2017-12-31,78.9558,24.1163,2.4631,2.59,7.2151,57.3264,37.3274,4.5269,3.5302,OC US Equity,Industrials,12007071020.749998,5.86,6.9484,14.3472
2018-12-31,79.2979,8.0615,1.1244,4.94,12.907,77.7521,39.1142,7.7228,5.9229,OC US Equity,Industrials,12007071020.749998,6.47,5.0855,1.2547
2019-12-31,79.2979,14.3346,1.5327,3.71,9.0868,68.4436,42.4862,5.6564,4.0957,OC US Equity,Industrials,12007071020.749998,6.11,2.8544,-2.4783
2020-12-31,81.3902,14.3471,2.0508,-3.53,-8.978,83.7097,36.9413,-5.4288,-3.9308,OC US Equity,Industrials,12007071020.749998,6.46,2.5143,
2021-12-31,77.4067,9.7405,2.115,9.61,24.2772,72.5029,42.7888,11.7086,10.2072,OC US Equity,Industrials,12007071020.749998,6.45,0.2931,
2022-12-31,,7.6254,1.7135,12.85,27.9788,69.7684,49.7824,12.7139,11.9517,OC US Equity,Industrials,12007071020.749998,,0.5439,19.1933
2015-12-31,41.6155,17.5592,7.7336,3.52,46.3897,82.5764,8.0196,3.7822,15.9313,CHRW US Equity,Industrials,11369088532.88,1.63,3.7576,14.6832
2016-12-31,41.6155,20.3921,8.2272,3.6,42.6346,98.5811,8.9046,3.9057,14.9411,CHRW US Equity,Industrials,11369088532.88,1.59,3.4408,-2.4209
2017-12-31,47.5807,26.6332,8.7195,3.59,37.6281,102.7533,10.2173,3.3955,12.744,CHRW US Equity,Industrials,11369088532.88,4.32,0.3525,-7.4519
2018-12-31,49.9447,17.6735,7.2374,4.78,43.9948,84.4062,11.6189,3.9955,15.3408,CHRW US Equity,Industrials,11369088532.88,4.72,1.0609,17.6701
2019-12-31,55.246,18.3744,6.3139,4.21,35.3338,93.1364,12.3854,3.7687,12.7247,CHRW US Equity,Industrials,11369088532.88,4.96,-0.0396,-13.3877
2020-12-31,55.246,24.5958,6.7059,3.74,28.5254,75.9627,13.9982,3.1247,10.3506,CHRW US Equity,Industrials,11369088532.88,5.14,-2.143,-14.7736
2021-12-31,56.4531,16.7406,6.8767,6.37,43.2739,110.1089,15.6513,3.6544,13.8715,CHRW US Equity,Industrials,11369088532.88,5.21,-0.5059,60.7247
2022-12-31,,11.7592,7.8693,7.48,55.7289,174.4591,11.635,3.8083,14.4889,CHRW US Equity,Industrials,11369088532.88,,0.6386,17.0661
2015-12-31,45.5487,,,-22.43,,447.8515,-1.3937,-109.1254,-50.5438,CHK US Equity,Energy,11259728234.689999,3.19,,
2016-12-31,47.9227,,,-6.45,,,-3.6099,-50.6444,-28.9682,CHK US Equity,Energy,11259728234.689999,3.45,,80.2864
2017-12-31,48.1139,,,-0.7,,,-2.3905,-5.524,-3.9681,CHK US Equity,Energy,11259728234.689999,3.44,,86.3067
2018-12-31,49.5825,,,0.15,,362.0253,0.4624,2.2741,1.7965,CHK US Equity,Energy,11259728234.689999,3.32,,
2019-12-31,47.5505,,,-49.97,-26.3792,215.8828,280.4064,-3.5673,-2.1294,CHK US Equity,Energy,11259728234.689999,3.83,,
2020-12-31,53.7169,,,-998.26,,,-712.8106,-185.7634,-85.4722,CHK US Equity,Energy,11259728234.689999,4.19,,-27974.1935
2021-12-31,52.8719,0.6729,1.3416,56.7356,,40.8394,48.093,108.9344,71.9377,CHK US Equity,Energy,11259728234.689999,4.4,,
2022-12-31,56.5939,6.3196,1.3934,38.71,65.8195,35.2039,67.7281,42.0336,37.2852,CHK US Equity,Energy,11259728234.689999,,,436.9318
2015-12-31,47.1582,21.4163,55.1415,4.16,340.5109,729.4291,2.2651,5.3816,10.8435,LII US Equity,Industrials,11868167496.4,2.51,-1.6182,-8.7541
2016-12-31,41.3842,21.3042,175.0658,6.39,400.2882,2284.7368,0.8749,7.6285,16.162,LII US Equity,Industrials,11868167496.4,1.92,-0.852,40.6025
2017-12-31,42.1487,24.6724,173.7955,7.25,697.1494,2003.992,1.1983,7.9618,16.7424,LII US Equity,Industrials,11868167496.4,2.2,1.3488,15.1607
2018-12-31,42.1487,22.6864,181.9236,8.84,,,-3.7533,9.2433,19.3599,LII US Equity,Industrials,11868167496.4,2.22,1.2034,3.0334
2019-12-31,50.2867,21.3224,,10.49,,,-4.41,10.7349,21.2196,LII US Equity,Industrials,11868167496.4,5.88,0.1818,26.3003
2020-12-31,56.3525,27.2925,,9.3,,,-0.4459,9.8044,17.5198,LII US Equity,Industrials,11868167496.4,6.31,-0.0653,-28.0653
2021-12-31,62.4484,26.0599,,12.47,,,-7.3429,11.0632,22.0721,LII US Equity,Industrials,11868167496.4,8.03,0.5733,27.5221
2022-12-31,,16.9747,,13.92,,,-5.726,10.5354,20.9769,LII US Equity,Industrials,11868167496.4,,0.9634,10.2998
2015-12-31,31.0331,33.9589,3.2765,2.12,10.3319,67.8126,21.8341,30.6938,5.6635,LSI US Equity,Real Estate,11551484028.750002,1.67,0.8914,26.6064
2016-12-31,32.4313,53.4926,1.8964,1.3133,5.1796,78.4944,29.9718,18.4227,2.8519,LSI US Equity,Real Estate,11551484028.750002,1.92,-4.2471,-18.6373
2017-12-31,32.4313,41.5177,2.0443,1.3867,4.6815,84.3271,29.0473,18.1907,2.4917,LSI US Equity,Real Estate,11551484028.750002,2.01,2.5308,42.9908
2018-12-31,32.6426,29.0209,2.1067,2.96,10.1119,82.3522,29.4273,37.5039,5.3183,LSI US Equity,Real Estate,11551484028.750002,2.2,0.0026,26.6269
2019-12-31,33.0953,33.0622,2.3696,3.7,12.3465,91.609,30.4639,45.0116,6.3678,LSI US Equity,Real Estate,11551484028.750002,2.37,0.3429,3.911
2020-12-31,38.1451,37.4423,2.4838,2.13,6.7201,92.0397,32.0447,24.5749,3.383,LSI US Equity,Real Estate,11551484028.750002,2.51,0.4899,3.4378
2021-12-31,43.9996,48.3218,3.7883,3.18,8.6612,77.6175,40.4352,31.806,4.4453,LSI US Equity,Real Estate,11551484028.750002,3.69,7.7294,42.5451
2022-12-31,,23.9354,2.3118,4.25,10.1158,88.4758,42.6071,34.4962,5.1365,LSI US Equity,Real Estate,11551484028.750002,,2.7657,39.8345
2015-12-31,36.8072,30.8008,5.527,0.6,13.6193,36.2669,4.3912,6.2569,5.6526,BRKR US Equity,Health Care,11004553274.999998,2.29,-2.0185,38.2353
2016-12-31,36.8072,23.0463,4.9326,0.95,21.7487,59.3998,4.2939,9.5327,8.6819,BRKR US Equity,Health Care,11004553274.999998,2.34,-3.5503,21.6198
2017-12-31,35.9722,55.7294,7.3743,0.5,11.1347,56.6599,4.654,4.451,4.1843,BRKR US Equity,Health Care,11004553274.999998,2.33,7.5642,23.8713
2018-12-31,36.8072,23.3733,5.0721,1.15,21.8533,36.7684,5.8694,9.4798,8.8151,BRKR US Equity,Health Care,11004553274.999998,2.37,2.9347,19.5444
2019-12-31,37.6119,40.3394,8.4679,1.27,21.3524,94.0524,6.0192,9.5146,8.0488,BRKR US Equity,Health Care,11004553274.999998,2.52,2.4055,14.6723
2020-12-31,37.3403,49.5088,8.5592,1.03,16.7064,91.5016,6.3242,7.9396,5.4222,BRKR US Equity,Health Care,11004553274.999998,2.59,5.1519,-17.4809
2021-12-31,38.3261,46.1507,11.8167,1.83,27.2776,126.8437,7.101,11.4604,8.2729,BRKR US Equity,Health Care,11004553274.999998,2.62,4.5906,66.4519
2022-12-31,38.3261,33.0996,9.0223,2.0,27.1574,110.797,7.5757,11.7201,8.1688,BRKR US Equity,Health Care,11004553274.999998,,1.5875,4.6939
2015-12-31,,,32.8251,-0.08,,51.4637,0.0591,-12.4858,-21.2672,CELH US Equity,Consumer Staples,11506093877.840002,,-19.8842,-19.4471
2016-12-31,21.8288,,21.7071,-0.09,-99.8381,41.3047,0.1129,-13.4775,-18.6012,CELH US Equity,Consumer Staples,11506093877.840002,,-25.5039,-55.6784
2017-12-31,22.6637,,23.0988,-0.19,-115.5099,20.4114,0.2273,-22.7867,-36.7653,CELH US Equity,Consumer Staples,11506093877.840002,,8.9021,-184.0099
2018-12-31,30.0573,,16.7584,-0.23,-102.9262,67.4353,0.2071,-21.3038,-36.3037,CELH US Equity,Consumer Staples,11506093877.840002,,5.7758,-31.6929
